time_id,deprivation_level,lsoa_code,crime_count
2023-03-01,Low,E01003707,15
2023-03-01,Low,E01003711,18
2023-03-01,Low,E01003713,6
2023-03-01,Low,E01003714,23
2023-03-01,Low,E01003715,9
2023-03-01,Low,E01003718,11
2023-03-01,Low,E01003721,8
2023-03-01,Low,E01003724,1
2023-03-01,Low,E01003737,9
2023-03-01,Low,E01003738,15
2023-03-01,Low,E01003739,11
2023-03-01,Low,E01003740,15
2023-03-01,Low,E01003741,10
2023-03-01,Low,E01003742,9
2023-03-01,Low,E01003743,16
2023-03-01,Low,E01003751,6
2023-03-01,Low,E01003755,35
2023-03-01,Low,E01003756,10
2023-03-01,Low,E01003757,16
2023-03-01,Low,E01003760,7
2023-03-01,Low,E01003766,3
2023-03-01,Low,E01003770,53
2023-03-01,Low,E01003771,25
2023-03-01,Low,E01003772,11
2023-03-01,Low,E01003773,1
2023-03-01,Low,E01003781,21
2023-03-01,Low,E01003784,14
2023-03-01,Low,E01003787,13
2023-03-01,Low,E01003790,7
2023-03-01,Low,E01003791,8
2023-03-01,Low,E01003833,17
2023-03-01,Low,E01003840,9
2023-03-01,Low,E01003842,6
2023-03-01,Low,E01003843,18
2023-03-01,Low,E01003855,29
2023-03-01,Low,E01003862,11
2023-03-01,Low,E01003863,11
2023-03-01,Low,E01003878,14
2023-03-01,Low,E01003913,23
2023-03-01,Low,E01003927,57
2023-03-01,Low,E01003934,72
2023-03-01,Low,E01003936,9
2023-03-01,Low,E01003939,45
2023-03-01,Low,E01003941,22
2023-03-01,Low,E01003945,19
2023-03-01,Low,E01003946,12
2023-03-01,Low,E01003948,5
2023-03-01,Low,E01003949,13
2023-03-01,Low,E01003951,14
2023-03-01,Low,E01003952,20
2023-03-01,Low,E01003953,26
2023-03-01,Low,E01003954,3
2023-03-01,Low,E01003955,5
2023-03-01,Low,E01003958,13
2023-03-01,Low,E01004002,6
2023-03-01,Low,E01004016,8
2023-03-01,Low,E01004017,6
2023-03-01,Low,E01004021,23
2023-03-01,Low,E01004027,60
2023-03-01,Low,E01004046,12
2023-03-01,Low,E01004048,17
2023-03-01,Low,E01004049,2
2023-03-01,Low,E01004050,1
2023-03-01,Low,E01004052,16
2023-03-01,Low,E01004056,14
2023-03-01,Low,E01004059,16
2023-03-01,Low,E01004065,13
2023-03-01,Low,E01004071,6
2023-03-01,Low,E01004076,26
2023-03-01,Low,E01004078,8
2023-03-01,Low,E01004086,7
2023-03-01,Low,E01004096,2
2023-03-01,Low,E01004109,5
2023-03-01,Low,E01004127,15
2023-03-01,Low,E01004137,30
2023-03-01,Low,E01004138,18
2023-03-01,Low,E01004151,15
2023-03-01,Low,E01004152,14
2023-03-01,Low,E01004159,7
2023-03-01,Low,E01004163,7
2023-03-01,Low,E01004165,12
2023-03-01,Low,E01004174,6
2023-03-01,Low,E01004177,10
2023-03-01,Low,E01004178,45
2023-03-01,Low,E01004181,2
2023-03-01,Low,E01004215,33
2023-03-01,Low,E01004221,16
2023-03-01,Low,E01004225,11
2023-03-01,Low,E01004232,41
2023-03-01,Low,E01004254,18
2023-03-01,Low,E01004294,12
2023-03-01,Low,E01004330,14
2023-03-01,Low,E01004338,5
2023-03-01,Low,E01004343,11
2023-03-01,Low,E01004346,16
2023-03-01,Low,E01004347,5
2023-03-01,Low,E01004348,26
2023-03-01,Low,E01004351,9
2023-03-01,Low,E01004353,4
2023-03-01,Low,E01004357,6
2023-03-01,Low,E01004361,5
2023-03-01,Low,E01004363,16
2023-03-01,Low,E01004366,13
2023-03-01,Low,E01004369,16
2023-03-01,Low,E01004370,8
2023-03-01,Low,E01004371,4
2023-03-01,Low,E01004374,13
2023-03-01,Low,E01004375,22
2023-03-01,Low,E01004377,9
2023-03-01,Low,E01004381,15
2023-03-01,Low,E01004383,13
2023-03-01,Low,E01004388,10
2023-03-01,Low,E01004395,11
2023-03-01,Low,E01004396,15
2023-03-01,Low,E01004412,17
2023-03-01,Low,E01004418,16
2023-03-01,Low,E01004439,10
2023-03-01,Low,E01004441,9
2023-03-01,Low,E01004447,7
2023-03-01,Low,E01004450,6
2023-03-01,Low,E01004451,18
2023-03-01,Low,E01004457,12
2023-03-01,Low,E01004461,17
2023-03-01,Low,E01004463,9
2023-03-01,Low,E01004465,9
2023-03-01,Low,E01004466,10
2023-03-01,Low,E01004468,7
2023-03-01,Low,E01004474,80
2023-03-01,Low,E01004475,9
2023-03-01,Low,E01004481,19
2023-03-01,Low,E01004482,5
2023-03-01,Low,E01004484,3
2023-03-01,Low,E01004485,24
2023-03-01,Low,E01004486,5
2023-03-01,Low,E01004488,4
2023-03-01,Low,E01004491,6
2023-03-01,Low,E01004492,21
2023-03-01,Low,E01004494,9
2023-03-01,Low,E01004497,9
2023-03-01,Low,E01004501,1
2023-03-01,Low,E01004503,12
2023-03-01,Low,E01004509,29
2023-03-01,Low,E01004513,24
2023-03-01,Low,E01004515,10
2023-03-01,Low,E01004517,25
2023-03-01,Low,E01004519,12
2023-03-01,Low,E01004520,9
2023-03-01,Low,E01004521,9
2023-03-01,Low,E01004522,3
2023-03-01,Low,E01004523,8
2023-03-01,Low,E01004527,8
2023-03-01,Low,E01004530,3
2023-03-01,Low,E01004547,12
2023-03-01,Low,E01004548,16
2023-03-01,Low,E01004549,18
2023-03-01,Low,E01004551,68
2023-03-01,Low,E01004560,29
2023-03-01,Low,E01004564,15
2023-03-01,Low,E01004565,9
2023-03-01,Low,E01004577,7
2023-03-01,Low,E01004579,13
2023-03-01,Low,E01004580,11
2023-03-01,Low,E01004581,19
2023-03-01,Low,E01004591,28
2023-03-01,Low,E01004601,10
2023-03-01,Low,E01004608,15
2023-03-01,Low,E01004610,9
2023-03-01,Low,E01004611,10
2023-03-01,Low,E01004614,8
2023-03-01,Low,E01004616,9
2023-03-01,Low,E01004621,10
2023-03-01,Low,E01004624,15
2023-03-01,Low,E01004631,5
2023-03-01,Low,E01004636,7
2023-03-01,Low,E01004637,5
2023-03-01,Low,E01004641,6
2023-03-01,Low,E01004644,29
2023-03-01,Low,E01004646,8
2023-03-01,Low,E01004647,6
2023-03-01,Low,E01004652,36
2023-03-01,Low,E01004658,62
2023-03-01,Low,E01004661,53
2023-03-01,Low,E01004663,31
2023-03-01,Low,E01004668,11
2023-03-01,Low,E01004682,74
2023-03-01,Low,E01004689,107
2023-03-01,Low,E01004697,7
2023-03-01,Low,E01004698,43
2023-03-01,Low,E01004699,52
2023-03-01,Low,E01004709,17
2023-03-01,Low,E01004715,43
2023-03-01,Low,E01004728,11
2023-03-01,Low,E01004733,111
2023-03-01,Low,E01004737,16
2023-03-01,Low,E01004741,7
2023-03-01,Low,E01004745,25
2023-03-01,Low,E01004750,135
2023-03-01,Low,E01004753,23
2023-03-01,Low,E01004765,219
2023-03-01,Low,E01021473,1
2023-03-01,Low,E01032567,15
2023-03-01,Low,E01032572,28
2023-03-01,Low,E01032740,110
2023-03-01,Low,E01032741,84
2023-03-01,Low,E01032742,19
2023-03-01,Low,E01032766,34
2023-03-01,Low,E01032769,30
2023-03-01,Low,E01032770,11
2023-03-01,Low,E01032773,5
2023-03-01,Low,E01032777,11
2023-03-01,Low,E01032778,13
2023-03-01,Low,E01032779,2
2023-03-01,Low,E01032780,11
2023-03-01,Low,E01032782,4
2023-03-01,Low,E01032783,6
2023-03-01,Low,E01032785,8
2023-03-01,Low,E01032789,8
2023-03-01,Low,E01032790,4
2023-03-01,Low,E01032803,11
2023-03-01,Low,E01033030,31
2023-03-01,Low,E01033083,128
2023-03-01,Low,E01033098,14
2023-03-01,Low,E01033208,13
2023-03-01,Low,E01033325,11
2023-03-01,Low,E01033457,40
2023-03-01,Low,E01033490,29
2023-03-01,Low,E01033494,9
2023-03-01,Low,E01033570,10
2023-03-01,Low,E01033573,12
2023-03-01,Low,E01033574,8
2023-03-01,Low,E01033575,3
2023-03-01,Low,E01033577,14
2023-03-01,Low,E01033582,8
2023-03-01,Low,E01033589,66
2023-03-01,Low,E01033590,6
2023-03-01,Low,E01033592,14
2023-03-01,Low,E01033595,896
2023-03-01,Low,E01033608,1
2023-03-01,Low,E01033708,181
2023-03-01,Low,E01033727,30
2023-03-01,Low,E01033730,35
2023-03-01,Low,E01033733,17
2023-03-01,Low,E01033734,10
2023-03-01,Low,E01033739,10
2023-03-01,Low,E01033740,9
2023-03-01,Low,E01033741,23
2023-03-01,Medium,E01000029,5
2023-03-01,Medium,E01000031,18
2023-03-01,Medium,E01000035,20
2023-03-01,Medium,E01000039,6
2023-03-01,Medium,E01000062,13
2023-03-01,Medium,E01000066,10
2023-03-01,Medium,E01000067,10
2023-03-01,Medium,E01000068,16
2023-03-01,Medium,E01000070,25
2023-03-01,Medium,E01000109,12
2023-03-01,Medium,E01000112,8
2023-03-01,Medium,E01000113,17
2023-03-01,Medium,E01000114,26
2023-03-01,Medium,E01000124,17
2023-03-01,Medium,E01000125,20
2023-03-01,Medium,E01000131,9
2023-03-01,Medium,E01000132,11
2023-03-01,Medium,E01000134,9
2023-03-01,Medium,E01000164,20
2023-03-01,Medium,E01000171,43
2023-03-01,Medium,E01000185,8
2023-03-01,Medium,E01000189,7
2023-03-01,Medium,E01000195,27
2023-03-01,Medium,E01000229,5
2023-03-01,Medium,E01000235,14
2023-03-01,Medium,E01000239,14
2023-03-01,Medium,E01000245,19
2023-03-01,Medium,E01000257,20
2023-03-01,Medium,E01000286,6
2023-03-01,Medium,E01000287,10
2023-03-01,Medium,E01000307,73
2023-03-01,Medium,E01000312,13
2023-03-01,Medium,E01000333,20
2023-03-01,Medium,E01000354,2
2023-03-01,Medium,E01000378,42
2023-03-01,Medium,E01000380,9
2023-03-01,Medium,E01000383,14
2023-03-01,Medium,E01000392,25
2023-03-01,Medium,E01000401,4
2023-03-01,Medium,E01000402,7
2023-03-01,Medium,E01000406,25
2023-03-01,Medium,E01000408,20
2023-03-01,Medium,E01000416,21
2023-03-01,Medium,E01000428,20
2023-03-01,Medium,E01000432,21
2023-03-01,Medium,E01000439,15
2023-03-01,Medium,E01000464,12
2023-03-01,Medium,E01000466,26
2023-03-01,Medium,E01000468,31
2023-03-01,Medium,E01000471,4
2023-03-01,Medium,E01000472,12
2023-03-01,Medium,E01000473,20
2023-03-01,Medium,E01000474,5
2023-03-01,Medium,E01000475,14
2023-03-01,Medium,E01000477,26
2023-03-01,Medium,E01000478,15
2023-03-01,Medium,E01000488,6
2023-03-01,Medium,E01000489,6
2023-03-01,Medium,E01000490,27
2023-03-01,Medium,E01000491,22
2023-03-01,Medium,E01000497,18
2023-03-01,Medium,E01000504,31
2023-03-01,Medium,E01000507,15
2023-03-01,Medium,E01000518,15
2023-03-01,Medium,E01000531,25
2023-03-01,Medium,E01000532,33
2023-03-01,Medium,E01000543,6
2023-03-01,Medium,E01000546,12
2023-03-01,Medium,E01000547,26
2023-03-01,Medium,E01000554,16
2023-03-01,Medium,E01000557,11
2023-03-01,Medium,E01000558,15
2023-03-01,Medium,E01000559,9
2023-03-01,Medium,E01000561,38
2023-03-01,Medium,E01000565,4
2023-03-01,Medium,E01000570,10
2023-03-01,Medium,E01000571,15
2023-03-01,Medium,E01000583,19
2023-03-01,Medium,E01000586,28
2023-03-01,Medium,E01000588,27
2023-03-01,Medium,E01000608,30
2023-03-01,Medium,E01000609,14
2023-03-01,Medium,E01000610,14
2023-03-01,Medium,E01000611,6
2023-03-01,Medium,E01000612,7
2023-03-01,Medium,E01000613,12
2023-03-01,Medium,E01000616,12
2023-03-01,Medium,E01000617,15
2023-03-01,Medium,E01000618,14
2023-03-01,Medium,E01000620,12
2023-03-01,Medium,E01000621,10
2023-03-01,Medium,E01000625,11
2023-03-01,Medium,E01000633,22
2023-03-01,Medium,E01000634,18
2023-03-01,Medium,E01000637,9
2023-03-01,Medium,E01000639,17
2023-03-01,Medium,E01000640,41
2023-03-01,Medium,E01000644,24
2023-03-01,Medium,E01000689,12
2023-03-01,Medium,E01000719,50
2023-03-01,Medium,E01000722,27
2023-03-01,Medium,E01000728,24
2023-03-01,Medium,E01000736,7
2023-03-01,Medium,E01000740,31
2023-03-01,Medium,E01000741,11
2023-03-01,Medium,E01000742,16
2023-03-01,Medium,E01000769,26
2023-03-01,Medium,E01000780,16
2023-03-01,Medium,E01000787,5
2023-03-01,Medium,E01000788,16
2023-03-01,Medium,E01000805,15
2023-03-01,Medium,E01000806,15
2023-03-01,Medium,E01000819,15
2023-03-01,Medium,E01000820,17
2023-03-01,Medium,E01000846,11
2023-03-01,Medium,E01000866,14
2023-03-01,Medium,E01000869,22
2023-03-01,Medium,E01000870,18
2023-03-01,Medium,E01000872,18
2023-03-01,Medium,E01000875,8
2023-03-01,Medium,E01000900,12
2023-03-01,Medium,E01000904,31
2023-03-01,Medium,E01000912,33
2023-03-01,Medium,E01000915,19
2023-03-01,Medium,E01000919,244
2023-03-01,Medium,E01000922,51
2023-03-01,Medium,E01000929,14
2023-03-01,Medium,E01000933,40
2023-03-01,Medium,E01000936,11
2023-03-01,Medium,E01000944,6
2023-03-01,Medium,E01000947,98
2023-03-01,Medium,E01000957,9
2023-03-01,Medium,E01000958,48
2023-03-01,Medium,E01000961,5
2023-03-01,Medium,E01000974,16
2023-03-01,Medium,E01000976,31
2023-03-01,Medium,E01000980,3
2023-03-01,Medium,E01000997,6
2023-03-01,Medium,E01000999,5
2023-03-01,Medium,E01001002,4
2023-03-01,Medium,E01001003,8
2023-03-01,Medium,E01001004,13
2023-03-01,Medium,E01001005,12
2023-03-01,Medium,E01001009,12
2023-03-01,Medium,E01001015,6
2023-03-01,Medium,E01001023,9
2023-03-01,Medium,E01001041,6
2023-03-01,Medium,E01001047,16
2023-03-01,Medium,E01001050,4
2023-03-01,Medium,E01001061,8
2023-03-01,Medium,E01001087,27
2023-03-01,Medium,E01001090,13
2023-03-01,Medium,E01001097,50
2023-03-01,Medium,E01001137,16
2023-03-01,Medium,E01001140,8
2023-03-01,Medium,E01001142,5
2023-03-01,Medium,E01001148,18
2023-03-01,Medium,E01001153,10
2023-03-01,Medium,E01001156,11
2023-03-01,Medium,E01001165,14
2023-03-01,Medium,E01001167,28
2023-03-01,Medium,E01001168,11
2023-03-01,Medium,E01001171,13
2023-03-01,Medium,E01001174,4
2023-03-01,Medium,E01001176,17
2023-03-01,Medium,E01001182,9
2023-03-01,Medium,E01001183,33
2023-03-01,Medium,E01001197,4
2023-03-01,Medium,E01001199,14
2023-03-01,Medium,E01001216,7
2023-03-01,Medium,E01001221,126
2023-03-01,Medium,E01001222,16
2023-03-01,Medium,E01001225,50
2023-03-01,Medium,E01001230,12
2023-03-01,Medium,E01001232,8
2023-03-01,Medium,E01001233,15
2023-03-01,Medium,E01001234,27
2023-03-01,Medium,E01001238,29
2023-03-01,Medium,E01001241,26
2023-03-01,Medium,E01001242,14
2023-03-01,Medium,E01001243,19
2023-03-01,Medium,E01001247,106
2023-03-01,Medium,E01001252,54
2023-03-01,Medium,E01001261,57
2023-03-01,Medium,E01001264,3
2023-03-01,Medium,E01001278,42
2023-03-01,Medium,E01001285,18
2023-03-01,Medium,E01001286,10
2023-03-01,Medium,E01001294,12
2023-03-01,Medium,E01001296,5
2023-03-01,Medium,E01001297,4
2023-03-01,Medium,E01001317,12
2023-03-01,Medium,E01001321,15
2023-03-01,Medium,E01001322,23
2023-03-01,Medium,E01001323,25
2023-03-01,Medium,E01001325,3
2023-03-01,Medium,E01001329,3
2023-03-01,Medium,E01001335,9
2023-03-01,Medium,E01001336,10
2023-03-01,Medium,E01001353,8
2023-03-01,Medium,E01001354,51
2023-03-01,Medium,E01001355,10
2023-03-01,Medium,E01001359,21
2023-03-01,Medium,E01001363,13
2023-03-01,Medium,E01001369,32
2023-03-01,Medium,E01001370,29
2023-03-01,Medium,E01001373,21
2023-03-01,Medium,E01001376,11
2023-03-01,Medium,E01001389,16
2023-03-01,Medium,E01001391,10
2023-03-01,Medium,E01001394,13
2023-03-01,Medium,E01001397,16
2023-03-01,Medium,E01001406,17
2023-03-01,Medium,E01001418,14
2023-03-01,Medium,E01001420,4
2023-03-01,Medium,E01001421,13
2023-03-01,Medium,E01001435,5
2023-03-01,Medium,E01001444,24
2023-03-01,Medium,E01001450,43
2023-03-01,Medium,E01001459,6
2023-03-01,Medium,E01001463,8
2023-03-01,Medium,E01001465,25
2023-03-01,Medium,E01001467,13
2023-03-01,Medium,E01001469,5
2023-03-01,Medium,E01001478,8
2023-03-01,Medium,E01001481,5
2023-03-01,Medium,E01001484,18
2023-03-01,Medium,E01001497,6
2023-03-01,Medium,E01001499,8
2023-03-01,Medium,E01001501,30
2023-03-01,Medium,E01001511,25
2023-03-01,Medium,E01001514,10
2023-03-01,Medium,E01001518,34
2023-03-01,Medium,E01001524,6
2023-03-01,Medium,E01001552,24
2023-03-01,Medium,E01001578,33
2023-03-01,Medium,E01001582,15
2023-03-01,Medium,E01001586,12
2023-03-01,Medium,E01001595,9
2023-03-01,Medium,E01001609,40
2023-03-01,Medium,E01001618,18
2023-03-01,Medium,E01001623,16
2023-03-01,Medium,E01001624,7
2023-03-01,Medium,E01001635,9
2023-03-01,Medium,E01001636,12
2023-03-01,Medium,E01001646,27
2023-03-01,Medium,E01001647,7
2023-03-01,Medium,E01001662,20
2023-03-01,Medium,E01001664,13
2023-03-01,Medium,E01001666,61
2023-03-01,Medium,E01001668,15
2023-03-01,Medium,E01001671,12
2023-03-01,Medium,E01001674,15
2023-03-01,Medium,E01001683,13
2023-03-01,Medium,E01001684,3
2023-03-01,Medium,E01001688,39
2023-03-01,Medium,E01001694,12
2023-03-01,Medium,E01001699,10
2023-03-01,Medium,E01001704,7
2023-03-01,Medium,E01001723,7
2023-03-01,Medium,E01001724,19
2023-03-01,Medium,E01001725,9
2023-03-01,Medium,E01001727,6
2023-03-01,Medium,E01001736,9
2023-03-01,Medium,E01001737,15
2023-03-01,Medium,E01001738,12
2023-03-01,Medium,E01001739,15
2023-03-01,Medium,E01001752,17
2023-03-01,Medium,E01001756,17
2023-03-01,Medium,E01001763,19
2023-03-01,Medium,E01001768,12
2023-03-01,Medium,E01001769,11
2023-03-01,Medium,E01001782,13
2023-03-01,Medium,E01001784,9
2023-03-01,Medium,E01001793,13
2023-03-01,Medium,E01001794,17
2023-03-01,Medium,E01001799,8
2023-03-01,Medium,E01001804,2
2023-03-01,Medium,E01001809,8
2023-03-01,Medium,E01001816,17
2023-03-01,Medium,E01001825,15
2023-03-01,Medium,E01001835,8
2023-03-01,Medium,E01001836,29
2023-03-01,Medium,E01001844,27
2023-03-01,Medium,E01001873,8
2023-03-01,Medium,E01001874,35
2023-03-01,Medium,E01001879,11
2023-03-01,Medium,E01001880,23
2023-03-01,Medium,E01001883,8
2023-03-01,Medium,E01001884,24
2023-03-01,Medium,E01001886,12
2023-03-01,Medium,E01001887,11
2023-03-01,Medium,E01001896,18
2023-03-01,Medium,E01001898,163
2023-03-01,Medium,E01001903,9
2023-03-01,Medium,E01001909,16
2023-03-01,Medium,E01001932,51
2023-03-01,Medium,E01001933,20
2023-03-01,Medium,E01001934,10
2023-03-01,Medium,E01001939,22
2023-03-01,Medium,E01001942,14
2023-03-01,Medium,E01001945,24
2023-03-01,Medium,E01001946,16
2023-03-01,Medium,E01001953,26
2023-03-01,Medium,E01001969,16
2023-03-01,Medium,E01001970,21
2023-03-01,Medium,E01001972,5
2023-03-01,Medium,E01001975,22
2023-03-01,Medium,E01001995,15
2023-03-01,Medium,E01001999,28
2023-03-01,Medium,E01002011,23
2023-03-01,Medium,E01002014,23
2023-03-01,Medium,E01002015,11
2023-03-01,Medium,E01002016,7
2023-03-01,Medium,E01002017,18
2023-03-01,Medium,E01002018,4
2023-03-01,Medium,E01002030,15
2023-03-01,Medium,E01002044,32
2023-03-01,Medium,E01002047,17
2023-03-01,Medium,E01002048,20
2023-03-01,Medium,E01002050,11
2023-03-01,Medium,E01002055,15
2023-03-01,Medium,E01002057,7
2023-03-01,Medium,E01002058,63
2023-03-01,Medium,E01002059,8
2023-03-01,Medium,E01002063,11
2023-03-01,Medium,E01002070,22
2023-03-01,Medium,E01002079,7
2023-03-01,Medium,E01002088,13
2023-03-01,Medium,E01002098,26
2023-03-01,Medium,E01002101,11
2023-03-01,Medium,E01002103,13
2023-03-01,Medium,E01002104,10
2023-03-01,Medium,E01002114,7
2023-03-01,Medium,E01002130,53
2023-03-01,Medium,E01002168,3
2023-03-01,Medium,E01002179,33
2023-03-01,Medium,E01002180,18
2023-03-01,Medium,E01002215,10
2023-03-01,Medium,E01002224,4
2023-03-01,Medium,E01002231,13
2023-03-01,Medium,E01002233,16
2023-03-01,Medium,E01002241,5
2023-03-01,Medium,E01002248,25
2023-03-01,Medium,E01002250,11
2023-03-01,Medium,E01002251,8
2023-03-01,Medium,E01002267,2
2023-03-01,Medium,E01002279,10
2023-03-01,Medium,E01002304,12
2023-03-01,Medium,E01002308,10
2023-03-01,Medium,E01002309,9
2023-03-01,Medium,E01002311,8
2023-03-01,Medium,E01002313,21
2023-03-01,Medium,E01002315,20
2023-03-01,Medium,E01002324,3
2023-03-01,Medium,E01002325,14
2023-03-01,Medium,E01002346,8
2023-03-01,Medium,E01002350,26
2023-03-01,Medium,E01002369,15
2023-03-01,Medium,E01002393,9
2023-03-01,Medium,E01002395,7
2023-03-01,Medium,E01002397,25
2023-03-01,Medium,E01002398,5
2023-03-01,Medium,E01002400,15
2023-03-01,Medium,E01002401,15
2023-03-01,Medium,E01002402,5
2023-03-01,Medium,E01002403,13
2023-03-01,Medium,E01002405,12
2023-03-01,Medium,E01002406,36
2023-03-01,Medium,E01002407,36
2023-03-01,Medium,E01002409,9
2023-03-01,Medium,E01002411,6
2023-03-01,Medium,E01002425,15
2023-03-01,Medium,E01002441,5
2023-03-01,Medium,E01002442,4
2023-03-01,Medium,E01002444,333
2023-03-01,Medium,E01002446,27
2023-03-01,Medium,E01002447,54
2023-03-01,Medium,E01002449,23
2023-03-01,Medium,E01002457,9
2023-03-01,Medium,E01002484,6
2023-03-01,Medium,E01002486,25
2023-03-01,Medium,E01002487,9
2023-03-01,Medium,E01002490,12
2023-03-01,Medium,E01002491,7
2023-03-01,Medium,E01002492,10
2023-03-01,Medium,E01002501,13
2023-03-01,Medium,E01002504,15
2023-03-01,Medium,E01002507,19
2023-03-01,Medium,E01002511,8
2023-03-01,Medium,E01002515,36
2023-03-01,Medium,E01002547,13
2023-03-01,Medium,E01002549,8
2023-03-01,Medium,E01002551,5
2023-03-01,Medium,E01002557,19
2023-03-01,Medium,E01002558,21
2023-03-01,Medium,E01002559,28
2023-03-01,Medium,E01002567,10
2023-03-01,Medium,E01002576,10
2023-03-01,Medium,E01002580,12
2023-03-01,Medium,E01002583,9
2023-03-01,Medium,E01002587,9
2023-03-01,Medium,E01002589,20
2023-03-01,Medium,E01002591,8
2023-03-01,Medium,E01002592,30
2023-03-01,Medium,E01002593,18
2023-03-01,Medium,E01002594,18
2023-03-01,Medium,E01002595,16
2023-03-01,Medium,E01002596,17
2023-03-01,Medium,E01002598,57
2023-03-01,Medium,E01002599,2
2023-03-01,Medium,E01002603,4
2023-03-01,Medium,E01002607,21
2023-03-01,Medium,E01002610,19
2023-03-01,Medium,E01002611,17
2023-03-01,Medium,E01002612,48
2023-03-01,Medium,E01002620,13
2023-03-01,Medium,E01002622,16
2023-03-01,Medium,E01002624,25
2023-03-01,Medium,E01002629,26
2023-03-01,Medium,E01002631,7
2023-03-01,Medium,E01002641,43
2023-03-01,Medium,E01002642,55
2023-03-01,Medium,E01002643,21
2023-03-01,Medium,E01002645,18
2023-03-01,Medium,E01002647,12
2023-03-01,Medium,E01002649,14
2023-03-01,Medium,E01002650,26
2023-03-01,Medium,E01002663,17
2023-03-01,Medium,E01002665,33
2023-03-01,Medium,E01002667,13
2023-03-01,Medium,E01002672,9
2023-03-01,Medium,E01002681,38
2023-03-01,Medium,E01002684,23
2023-03-01,Medium,E01002695,48
2023-03-01,Medium,E01002704,150
2023-03-01,Medium,E01002706,27
2023-03-01,Medium,E01002707,29
2023-03-01,Medium,E01002711,52
2023-03-01,Medium,E01002712,46
2023-03-01,Medium,E01002717,6
2023-03-01,Medium,E01002726,73
2023-03-01,Medium,E01002727,13
2023-03-01,Medium,E01002731,76
2023-03-01,Medium,E01002738,29
2023-03-01,Medium,E01002749,17
2023-03-01,Medium,E01002752,8
2023-03-01,Medium,E01002757,2
2023-03-01,Medium,E01002775,22
2023-03-01,Medium,E01002780,16
2023-03-01,Medium,E01002794,97
2023-03-01,Medium,E01002795,68
2023-03-01,Medium,E01002796,12
2023-03-01,Medium,E01002798,16
2023-03-01,Medium,E01002802,13
2023-03-01,Medium,E01002803,27
2023-03-01,Medium,E01002805,12
2023-03-01,Medium,E01002806,10
2023-03-01,Medium,E01002808,19
2023-03-01,Medium,E01002814,12
2023-03-01,Medium,E01002839,18
2023-03-01,Medium,E01002841,14
2023-03-01,Medium,E01002845,10
2023-03-01,Medium,E01002847,52
2023-03-01,Medium,E01002850,39
2023-03-01,Medium,E01002858,20
2023-03-01,Medium,E01002862,8
2023-03-01,Medium,E01002867,11
2023-03-01,Medium,E01002884,32
2023-03-01,Medium,E01002893,13
2023-03-01,Medium,E01002899,11
2023-03-01,Medium,E01002908,17
2023-03-01,Medium,E01002932,22
2023-03-01,Medium,E01002970,11
2023-03-01,Medium,E01002973,6
2023-03-01,Medium,E01003014,24
2023-03-01,Medium,E01003015,9
2023-03-01,Medium,E01003017,59
2023-03-01,Medium,E01003018,30
2023-03-01,Medium,E01003020,26
2023-03-01,Medium,E01003025,14
2023-03-01,Medium,E01003031,9
2023-03-01,Medium,E01003035,58
2023-03-01,Medium,E01003036,8
2023-03-01,Medium,E01003040,6
2023-03-01,Medium,E01003042,7
2023-03-01,Medium,E01003043,12
2023-03-01,Medium,E01003053,14
2023-03-01,Medium,E01003054,13
2023-03-01,Medium,E01003058,17
2023-03-01,Medium,E01003062,19
2023-03-01,Medium,E01003074,45
2023-03-01,Medium,E01003090,24
2023-03-01,Medium,E01003091,7
2023-03-01,Medium,E01003096,20
2023-03-01,Medium,E01003098,4
2023-03-01,Medium,E01003099,30
2023-03-01,Medium,E01003102,72
2023-03-01,Medium,E01003104,4
2023-03-01,Medium,E01003113,14
2023-03-01,Medium,E01003114,37
2023-03-01,Medium,E01003117,22
2023-03-01,Medium,E01003118,43
2023-03-01,Medium,E01003119,11
2023-03-01,Medium,E01003122,10
2023-03-01,Medium,E01003127,7
2023-03-01,Medium,E01003129,15
2023-03-01,Medium,E01003133,15
2023-03-01,Medium,E01003136,6
2023-03-01,Medium,E01003141,10
2023-03-01,Medium,E01003145,10
2023-03-01,Medium,E01003146,11
2023-03-01,Medium,E01003150,18
2023-03-01,Medium,E01003165,10
2023-03-01,Medium,E01003169,17
2023-03-01,Medium,E01003171,15
2023-03-01,Medium,E01003177,17
2023-03-01,Medium,E01003178,11
2023-03-01,Medium,E01003180,14
2023-03-01,Medium,E01003182,14
2023-03-01,Medium,E01003203,29
2023-03-01,Medium,E01003209,13
2023-03-01,Medium,E01003210,23
2023-03-01,Medium,E01003211,17
2023-03-01,Medium,E01003212,16
2023-03-01,Medium,E01003214,25
2023-03-01,Medium,E01003215,26
2023-03-01,Medium,E01003216,11
2023-03-01,Medium,E01003217,5
2023-03-01,Medium,E01003220,10
2023-03-01,Medium,E01003222,12
2023-03-01,Medium,E01003224,16
2023-03-01,Medium,E01003230,19
2023-03-01,Medium,E01003231,15
2023-03-01,Medium,E01003249,16
2023-03-01,Medium,E01003257,11
2023-03-01,Medium,E01003259,24
2023-03-01,Medium,E01003264,8
2023-03-01,Medium,E01003268,10
2023-03-01,Medium,E01003277,8
2023-03-01,Medium,E01003278,9
2023-03-01,Medium,E01003280,4
2023-03-01,Medium,E01003282,11
2023-03-01,Medium,E01003301,9
