time_id,lsoa_code,deprivation_level,crime_count
2016-08-01,E01002924,Very Low,1
2016-08-01,E01002925,Very Low,2
2016-08-01,E01002927,Very Low,1
2016-08-01,E01002928,Low,2
2016-08-01,E01002929,Very Low,3
2016-08-01,E01002930,Very Low,7
2016-08-01,E01002931,Very Low,4
2016-08-01,E01002932,Medium,4
2016-08-01,E01002933,Low,5
2016-08-01,E01002935,Very Low,3
2016-08-01,E01002938,Very Low,1
2016-08-01,E01002939,Very Low,3
2016-08-01,E01002940,Low,3
2016-08-01,E01002941,Very Low,3
2016-08-01,E01002942,Very Low,2
2016-08-01,E01002943,Low,1
2016-08-01,E01002944,Very Low,2
2016-08-01,E01002945,Very Low,2
2016-08-01,E01002947,Very Low,1
2016-08-01,E01002948,Low,4
2016-08-01,E01002949,Very Low,2
2016-08-01,E01002950,Low,6
2016-08-01,E01002951,Very Low,2
2016-08-01,E01002954,Very Low,5
2016-08-01,E01002955,Low,1
2016-08-01,E01002956,Very Low,1
2016-08-01,E01002957,Low,2
2016-08-01,E01002958,Very Low,1
2016-08-01,E01002959,Very Low,1
2016-08-01,E01002960,Very Low,2
2016-08-01,E01002961,Very Low,2
2016-08-01,E01002964,Low,11
2016-08-01,E01002965,Very Low,3
2016-08-01,E01002967,Very Low,2
2016-08-01,E01002968,Low,39
2016-08-01,E01002969,Very High,4
2016-08-01,E01002970,Medium,7
2016-08-01,E01002971,Very Low,3
2016-08-01,E01002972,Very Low,2
2016-08-01,E01002973,Medium,5
2016-08-01,E01002974,Very Low,1
2016-08-01,E01002975,Very Low,4
2016-08-01,E01002977,Low,2
2016-08-01,E01002979,Very Low,1
2016-08-01,E01002981,Very Low,2
2016-08-01,E01002982,Very Low,1
2016-08-01,E01002983,Very Low,1
2016-08-01,E01002985,Very Low,3
2016-08-01,E01002987,Low,6
2016-08-01,E01002988,Very Low,3
2016-08-01,E01002989,Very Low,2
2016-08-01,E01002991,Very Low,2
2016-08-01,E01002992,Very Low,1
2016-08-01,E01002994,Very Low,1
2016-08-01,E01002995,Very Low,1
2016-08-01,E01002996,Very Low,4
2016-08-01,E01002997,Very Low,1
2016-08-01,E01002998,Low,4
2016-08-01,E01002999,Low,1
2016-08-01,E01003000,Low,2
2016-08-01,E01003001,Very Low,3
2016-08-01,E01003002,Low,3
2016-08-01,E01003006,Very Low,3
2016-08-01,E01003007,Very Low,1
2016-08-01,E01003009,Very Low,2
2016-08-01,E01003011,Very Low,1
2016-08-01,E01003013,Very Low,20
2016-08-01,E01003014,Medium,14
2016-08-01,E01003016,Very Low,6
2016-08-01,E01003017,Medium,11
2016-08-01,E01003018,Medium,7
2016-08-01,E01003019,Low,3
2016-08-01,E01003020,Medium,4
2016-08-01,E01003021,High,5
2016-08-01,E01003022,Low,1
2016-08-01,E01003023,Low,5
2016-08-01,E01003024,High,10
2016-08-01,E01003025,Medium,4
2016-08-01,E01003026,Low,9
2016-08-01,E01003027,Very Low,2
2016-08-01,E01003028,Low,1
2016-08-01,E01003029,Low,1
2016-08-01,E01003030,Low,2
2016-08-01,E01003032,High,3
2016-08-01,E01003034,Low,1
2016-08-01,E01003035,Medium,18
2016-08-01,E01003037,Very High,5
2016-08-01,E01003039,Very Low,8
2016-08-01,E01003041,Very High,4
2016-08-01,E01003042,Medium,4
2016-08-01,E01003043,Medium,2
2016-08-01,E01003045,Very High,9
2016-08-01,E01003046,Very High,4
2016-08-01,E01003047,Very High,46
2016-08-01,E01003048,Very High,10
2016-08-01,E01003049,Very High,8
2016-08-01,E01003050,High,6
2016-08-01,E01003051,Very High,6
2016-08-01,E01003052,Very High,7
2016-08-01,E01003053,Medium,1
2016-08-01,E01003054,Medium,3
2016-08-01,E01003055,Very High,13
2016-08-01,E01003056,High,5
2016-08-01,E01003057,Very High,3
2016-08-01,E01003058,Medium,6
2016-08-01,E01003059,Very High,4
2016-08-01,E01003060,Very High,2
2016-08-01,E01003061,Very High,4
2016-08-01,E01003062,Medium,3
2016-08-01,E01003063,Very High,1
2016-08-01,E01003064,Very Low,1
2016-08-01,E01003065,Very High,5
2016-08-01,E01003066,Very High,5
2016-08-01,E01003067,Low,2
2016-08-01,E01003068,High,3
2016-08-01,E01003069,High,4
2016-08-01,E01003070,Very High,4
2016-08-01,E01003071,Low,1
2016-08-01,E01003072,Low,1
2016-08-01,E01003073,High,3
2016-08-01,E01003074,Medium,6
2016-08-01,E01003075,Very High,6
2016-08-01,E01003076,Low,20
2016-08-01,E01003077,Low,3
2016-08-01,E01003078,Very Low,2
2016-08-01,E01003079,High,2
2016-08-01,E01003080,Low,3
2016-08-01,E01003081,High,6
2016-08-01,E01003082,High,3
2016-08-01,E01003083,Low,1
2016-08-01,E01003085,Low,3
2016-08-01,E01003086,High,1
2016-08-01,E01003087,Very High,5
2016-08-01,E01003088,High,1
2016-08-01,E01003089,High,3
2016-08-01,E01003090,Medium,13
2016-08-01,E01003091,Medium,1
2016-08-01,E01003092,Very High,7
2016-08-01,E01003093,High,11
2016-08-01,E01003094,High,2
2016-08-01,E01003095,Low,2
2016-08-01,E01003096,Medium,15
2016-08-01,E01003097,High,1
2016-08-01,E01003098,Medium,1
2016-08-01,E01003099,Medium,6
2016-08-01,E01003100,Low,3
2016-08-01,E01003101,High,5
2016-08-01,E01003102,Medium,8
2016-08-01,E01003105,High,4
2016-08-01,E01003106,High,2
2016-08-01,E01003107,Low,2
2016-08-01,E01003108,High,8
2016-08-01,E01003109,High,15
2016-08-01,E01003111,Very High,2
2016-08-01,E01003112,High,6
2016-08-01,E01003113,Medium,2
2016-08-01,E01003114,Medium,8
2016-08-01,E01003115,Low,7
2016-08-01,E01003117,Medium,2
2016-08-01,E01003118,Medium,5
2016-08-01,E01003119,Medium,4
2016-08-01,E01003120,High,7
2016-08-01,E01003122,Medium,3
2016-08-01,E01003123,Low,1
2016-08-01,E01003124,High,1
2016-08-01,E01003125,High,6
2016-08-01,E01003126,High,1
2016-08-01,E01003127,Medium,12
2016-08-01,E01003128,Very High,2
2016-08-01,E01003129,Medium,2
2016-08-01,E01003130,Low,2
2016-08-01,E01003131,Low,7
2016-08-01,E01003132,High,1
2016-08-01,E01003133,Medium,9
2016-08-01,E01003134,Low,1
2016-08-01,E01003135,High,2
2016-08-01,E01003136,Medium,2
2016-08-01,E01003138,Very Low,2
2016-08-01,E01003141,Medium,2
2016-08-01,E01003142,Low,2
2016-08-01,E01003143,High,1
2016-08-01,E01003144,Low,4
2016-08-01,E01003145,Medium,2
2016-08-01,E01003146,Medium,5
2016-08-01,E01003147,Low,2
2016-08-01,E01003149,Low,2
2016-08-01,E01003150,Medium,3
2016-08-01,E01003151,High,6
2016-08-01,E01003152,Very Low,1
2016-08-01,E01003153,Low,2
2016-08-01,E01003154,High,8
2016-08-01,E01003155,Low,2
2016-08-01,E01003157,Very Low,1
2016-08-01,E01003159,Very High,4
2016-08-01,E01003160,High,4
2016-08-01,E01003161,Low,2
2016-08-01,E01003162,High,6
2016-08-01,E01003163,Low,3
2016-08-01,E01003164,High,6
2016-08-01,E01003166,Low,10
2016-08-01,E01003168,Very High,1
2016-08-01,E01003169,Medium,2
2016-08-01,E01003170,Very Low,1
2016-08-01,E01003172,High,4
2016-08-01,E01003173,Low,2
2016-08-01,E01003174,High,3
2016-08-01,E01003175,Very High,1
2016-08-01,E01003176,Very High,3
2016-08-01,E01003177,Medium,3
2016-08-01,E01003178,Medium,2
2016-08-01,E01003180,Medium,2
2016-08-01,E01003181,Very High,2
2016-08-01,E01003182,Medium,4
2016-08-01,E01003183,High,3
2016-08-01,E01003184,High,4
2016-08-01,E01003185,High,1
2016-08-01,E01003186,Low,12
2016-08-01,E01003187,Very High,1
2016-08-01,E01003188,Very High,6
2016-08-01,E01003189,Very High,4
2016-08-01,E01003190,Very High,7
2016-08-01,E01003191,Very High,1
2016-08-01,E01003192,Very High,3
2016-08-01,E01003193,High,9
2016-08-01,E01003194,Very High,4
2016-08-01,E01003195,Low,1
2016-08-01,E01003196,Very High,5
2016-08-01,E01003197,Very High,3
2016-08-01,E01003198,Low,2
2016-08-01,E01003199,Very Low,5
2016-08-01,E01003200,Very Low,8
2016-08-01,E01003201,High,4
2016-08-01,E01003202,Very Low,1
2016-08-01,E01003203,Medium,1
2016-08-01,E01003206,Low,3
2016-08-01,E01003207,Very High,7
2016-08-01,E01003209,Medium,1
2016-08-01,E01003210,Medium,10
2016-08-01,E01003211,Medium,2
2016-08-01,E01003212,Medium,1
2016-08-01,E01003213,Low,4
2016-08-01,E01003214,Medium,4
2016-08-01,E01003215,Medium,9
2016-08-01,E01003216,Medium,1
2016-08-01,E01003218,Low,2
2016-08-01,E01003219,Low,6
2016-08-01,E01003220,Medium,1
2016-08-01,E01003221,High,5
2016-08-01,E01003222,Medium,3
2016-08-01,E01003223,Low,3
2016-08-01,E01003224,Medium,3
2016-08-01,E01003225,Very Low,1
2016-08-01,E01003226,Low,1
2016-08-01,E01003227,Low,1
2016-08-01,E01003228,Low,3
2016-08-01,E01003229,High,1
2016-08-01,E01003230,Medium,1
2016-08-01,E01003231,Medium,3
2016-08-01,E01003232,Very Low,3
2016-08-01,E01003233,Low,2
2016-08-01,E01003235,High,4
2016-08-01,E01003236,Very High,2
2016-08-01,E01003237,High,6
2016-08-01,E01003238,Very High,2
2016-08-01,E01003239,Very High,6
2016-08-01,E01003240,High,5
2016-08-01,E01003241,High,2
2016-08-01,E01003243,Very High,2
2016-08-01,E01003244,High,2
2016-08-01,E01003245,Very High,6
2016-08-01,E01003246,Very High,5
2016-08-01,E01003248,High,4
2016-08-01,E01003249,Medium,2
2016-08-01,E01003250,High,8
2016-08-01,E01003251,High,3
2016-08-01,E01003252,Very High,2
2016-08-01,E01003253,Very High,4
2016-08-01,E01003254,Very Low,1
2016-08-01,E01003255,Low,2
2016-08-01,E01003256,High,1
2016-08-01,E01003257,Medium,1
2016-08-01,E01003258,High,3
2016-08-01,E01003259,Medium,5
2016-08-01,E01003261,Low,1
2016-08-01,E01003263,High,11
2016-08-01,E01003264,Medium,2
2016-08-01,E01003265,High,6
2016-08-01,E01003266,Very High,5
2016-08-01,E01003267,Very High,1
2016-08-01,E01003268,Medium,4
2016-08-01,E01003269,High,2
2016-08-01,E01003270,Very Low,1
2016-08-01,E01003271,Very Low,1
2016-08-01,E01003272,Low,1
2016-08-01,E01003273,Low,1
2016-08-01,E01003274,Low,2
2016-08-01,E01003275,High,4
2016-08-01,E01003276,Low,3
2016-08-01,E01003277,Medium,3
2016-08-01,E01003278,Medium,8
2016-08-01,E01003279,Low,1
2016-08-01,E01003280,Medium,3
2016-08-01,E01003281,Low,3
2016-08-01,E01003282,Medium,3
2016-08-01,E01003283,Very Low,1
2016-08-01,E01003284,Low,3
2016-08-01,E01003285,Very Low,3
2016-08-01,E01003287,Very Low,1
2016-08-01,E01003288,High,5
2016-08-01,E01003290,Very High,3
2016-08-01,E01003291,Very High,15
2016-08-01,E01003293,High,4
2016-08-01,E01003295,High,2
2016-08-01,E01003296,High,15
2016-08-01,E01003297,High,2
2016-08-01,E01003298,High,1
2016-08-01,E01003299,High,7
2016-08-01,E01003300,Very High,3
2016-08-01,E01003301,Medium,2
2016-08-01,E01003302,High,6
2016-08-01,E01003303,Very High,7
2016-08-01,E01003304,Very High,7
2016-08-01,E01003305,Very High,5
2016-08-01,E01003307,Low,1
2016-08-01,E01003308,Medium,1
2016-08-01,E01003309,High,5
2016-08-01,E01003310,High,3
2016-08-01,E01003311,Low,2
2016-08-01,E01003312,Low,1
2016-08-01,E01003313,Very High,1
2016-08-01,E01003314,Low,1
2016-08-01,E01003315,High,1
2016-08-01,E01003317,High,10
2016-08-01,E01003318,Very High,10
2016-08-01,E01003319,High,8
2016-08-01,E01003320,Very High,5
2016-08-01,E01003321,High,4
2016-08-01,E01003322,Medium,3
2016-08-01,E01003323,Very High,2
2016-08-01,E01003324,Very High,9
2016-08-01,E01003325,Very High,1
2016-08-01,E01003326,High,4
2016-08-01,E01003327,Low,5
2016-08-01,E01003329,Low,2
2016-08-01,E01003330,Very High,1
2016-08-01,E01003331,Medium,1
2016-08-01,E01003332,High,1
2016-08-01,E01003333,Medium,7
2016-08-01,E01003334,High,6
2016-08-01,E01003335,Very High,3
2016-08-01,E01003336,Very High,3
2016-08-01,E01003337,High,6
2016-08-01,E01003338,Very High,3
2016-08-01,E01003339,Medium,4
2016-08-01,E01003340,Low,1
2016-08-01,E01003341,Low,1
2016-08-01,E01003342,Low,1
2016-08-01,E01003343,Medium,1
2016-08-01,E01003344,Low,2
2016-08-01,E01003345,Low,3
2016-08-01,E01003346,Very High,4
2016-08-01,E01003347,Very High,7
2016-08-01,E01003348,Medium,2
2016-08-01,E01003349,High,3
2016-08-01,E01003350,Very High,3
2016-08-01,E01003351,Very High,6
2016-08-01,E01003352,High,11
2016-08-01,E01003353,Medium,3
2016-08-01,E01003354,Medium,7
2016-08-01,E01003355,Very Low,1
2016-08-01,E01003357,Medium,8
2016-08-01,E01003358,Very Low,2
2016-08-01,E01003359,Low,3
2016-08-01,E01003360,Very Low,1
2016-08-01,E01003361,Very Low,2
2016-08-01,E01003362,Very Low,1
2016-08-01,E01003365,Very Low,2
2016-08-01,E01003366,Low,2
2016-08-01,E01003367,Low,2
2016-08-01,E01003368,Low,5
2016-08-01,E01003370,Very Low,3
2016-08-01,E01003371,Very Low,1
2016-08-01,E01003372,Medium,3
2016-08-01,E01003374,High,8
2016-08-01,E01003375,Low,2
2016-08-01,E01003376,Medium,2
2016-08-01,E01003377,High,4
2016-08-01,E01003378,Low,3
2016-08-01,E01003379,High,3
2016-08-01,E01003382,Very Low,3
2016-08-01,E01003383,Very Low,7
2016-08-01,E01003385,Very Low,2
2016-08-01,E01003386,Low,3
2016-08-01,E01003387,High,1
2016-08-01,E01003388,Medium,11
2016-08-01,E01003389,Medium,7
2016-08-01,E01003390,High,1
2016-08-01,E01003391,Very High,4
2016-08-01,E01003392,Low,3
2016-08-01,E01003393,Very Low,4
2016-08-01,E01003394,Low,3
2016-08-01,E01003395,Very Low,1
2016-08-01,E01003396,Very Low,2
2016-08-01,E01003397,Very Low,1
2016-08-01,E01003398,Low,1
2016-08-01,E01003400,Very Low,2
2016-08-01,E01003401,Very Low,1
2016-08-01,E01003402,Very Low,1
2016-08-01,E01003405,Medium,6
2016-08-01,E01003406,Medium,3
2016-08-01,E01003407,Very Low,1
2016-08-01,E01003408,Very Low,4
2016-08-01,E01003409,Medium,2
2016-08-01,E01003410,Medium,2
2016-08-01,E01003411,Low,5
2016-08-01,E01003412,Medium,1
2016-08-01,E01003413,Low,4
2016-08-01,E01003414,Very Low,2
2016-08-01,E01003415,Low,1
2016-08-01,E01003416,Very Low,2
2016-08-01,E01003419,Very Low,2
2016-08-01,E01003420,Very Low,1
2016-08-01,E01003421,Very Low,1
2016-08-01,E01003422,Very Low,2
2016-08-01,E01003423,Very Low,4
2016-08-01,E01003425,Very Low,1
2016-08-01,E01003427,Very Low,9
2016-08-01,E01003428,Very Low,3
2016-08-01,E01003429,Low,1
2016-08-01,E01003430,High,4
2016-08-01,E01003431,High,3
2016-08-01,E01003432,Very High,5
2016-08-01,E01003435,Low,5
2016-08-01,E01003436,Medium,4
2016-08-01,E01003437,Low,2
2016-08-01,E01003438,Medium,2
2016-08-01,E01003439,High,4
2016-08-01,E01003440,Medium,4
2016-08-01,E01003441,Medium,4
2016-08-01,E01003442,Very Low,1
2016-08-01,E01003445,Very Low,1
2016-08-01,E01003446,Very Low,3
2016-08-01,E01003448,Medium,5
2016-08-01,E01003449,Low,2
2016-08-01,E01003450,High,1
2016-08-01,E01003452,Medium,3
2016-08-01,E01003455,Very Low,1
2016-08-01,E01003456,Very Low,10
2016-08-01,E01003458,Very Low,3
2016-08-01,E01003459,Low,3
2016-08-01,E01003460,Very Low,1
2016-08-01,E01003463,Very Low,1
2016-08-01,E01003465,Very Low,2
2016-08-01,E01003467,Very Low,1
2016-08-01,E01003468,Very Low,2
2016-08-01,E01003469,Low,1
2016-08-01,E01003470,Very Low,3
2016-08-01,E01003471,Very Low,2
2016-08-01,E01003474,Very Low,1
2016-08-01,E01003475,Low,3
2016-08-01,E01003476,Very Low,7
2016-08-01,E01003478,Very Low,1
2016-08-01,E01003479,High,1
2016-08-01,E01003480,Medium,2
2016-08-01,E01003481,High,4
2016-08-01,E01003482,High,8
2016-08-01,E01003483,Very High,5
2016-08-01,E01003484,Medium,3
2016-08-01,E01003486,Very High,9
2016-08-01,E01003487,Very High,7
2016-08-01,E01003488,Very High,2
2016-08-01,E01003489,Very High,7
2016-08-01,E01003490,High,1
2016-08-01,E01003491,High,4
2016-08-01,E01003492,Medium,4
2016-08-01,E01003493,High,2
2016-08-01,E01003495,Low,4
2016-08-01,E01003496,High,6
2016-08-01,E01003497,High,8
2016-08-01,E01003498,High,2
2016-08-01,E01003499,Very High,5
2016-08-01,E01003500,Very High,4
2016-08-01,E01003501,Very High,6
2016-08-01,E01003502,Very High,8
2016-08-01,E01003503,Very High,4
2016-08-01,E01003506,Very High,6
2016-08-01,E01003507,Very High,3
2016-08-01,E01003508,Very High,2
2016-08-01,E01003509,Very High,1
2016-08-01,E01003511,Very High,1
2016-08-01,E01003512,Very High,4
2016-08-01,E01003513,Medium,2
2016-08-01,E01003515,Very High,7
2016-08-01,E01003516,Very High,9
2016-08-01,E01003517,Very High,2
2016-08-01,E01003518,Medium,4
2016-08-01,E01003519,High,2
2016-08-01,E01003520,Medium,8
2016-08-01,E01003521,High,11
2016-08-01,E01003522,High,1
2016-08-01,E01003523,High,4
2016-08-01,E01003524,High,2
2016-08-01,E01003525,High,6
2016-08-01,E01003526,High,3
2016-08-01,E01003527,Low,3
2016-08-01,E01003528,High,1
2016-08-01,E01003529,Medium,4
2016-08-01,E01003530,Medium,2
2016-08-01,E01003531,High,13
2016-08-01,E01003532,Medium,3
2016-08-01,E01003533,High,3
2016-08-01,E01003534,Medium,7
2016-08-01,E01003535,Very High,6
2016-08-01,E01003536,High,4
2016-08-01,E01003537,Medium,4
2016-08-01,E01003538,High,2
2016-08-01,E01003539,High,6
2016-08-01,E01003540,Very High,6
2016-08-01,E01003541,High,6
2016-08-01,E01003542,High,5
2016-08-01,E01003543,Medium,1
2016-08-01,E01003544,High,4
2016-08-01,E01003545,High,2
2016-08-01,E01003546,High,3
2016-08-01,E01003547,Low,1
2016-08-01,E01003548,Medium,4
2016-08-01,E01003549,Medium,2
2016-08-01,E01003550,Medium,3
2016-08-01,E01003551,Very High,3
2016-08-01,E01003553,Very High,2
2016-08-01,E01003554,Medium,2
2016-08-01,E01003555,Medium,3
2016-08-01,E01003556,Very High,9
2016-08-01,E01003557,Very High,5
2016-08-01,E01003558,Very High,13
2016-08-01,E01003559,Low,8
2016-08-01,E01003560,High,1
2016-08-01,E01003561,Medium,6
2016-08-01,E01003562,Medium,3
2016-08-01,E01003563,High,3
2016-08-01,E01003564,High,2
2016-08-01,E01003565,Medium,2
2016-08-01,E01003566,High,7
2016-08-01,E01003567,High,7
2016-08-01,E01003569,High,6
2016-08-01,E01003570,High,8
2016-08-01,E01003571,High,4
2016-08-01,E01003572,High,1
2016-08-01,E01003573,High,4
2016-08-01,E01003574,High,2
2016-08-01,E01003575,High,1
2016-08-01,E01003576,Very High,5
2016-08-01,E01003577,Very High,3
2016-08-01,E01003578,Medium,10
2016-08-01,E01003579,High,1
2016-08-01,E01003580,High,1
2016-08-01,E01003581,Medium,1
2016-08-01,E01003582,High,6
2016-08-01,E01003583,High,3
2016-08-01,E01003584,High,5
2016-08-01,E01003585,High,4
2016-08-01,E01003586,High,2
2016-08-01,E01003587,High,3
2016-08-01,E01003589,Medium,2
2016-08-01,E01003590,Very High,5
2016-08-01,E01003591,Very High,10
2016-08-01,E01003592,Very High,4
2016-08-01,E01003593,High,1
2016-08-01,E01003594,High,2
2016-08-01,E01003595,High,2
2016-08-01,E01003596,Medium,3
2016-08-01,E01003597,Medium,2
2016-08-01,E01003598,High,3
2016-08-01,E01003599,High,2
2016-08-01,E01003600,Very High,1
2016-08-01,E01003601,Very High,9
2016-08-01,E01003602,Medium,5
2016-08-01,E01003603,Medium,5
2016-08-01,E01003604,Very High,3
2016-08-01,E01003605,High,2
2016-08-01,E01003606,High,2
2016-08-01,E01003607,High,4
2016-08-01,E01003608,Medium,3
2016-08-01,E01003609,Medium,9
2016-08-01,E01003611,High,1
2016-08-01,E01003615,High,2
2016-08-01,E01003616,High,4
2016-08-01,E01003617,High,19
2016-08-01,E01003618,Medium,4
2016-08-01,E01003619,Very High,20
2016-08-01,E01003621,Medium,2
2016-08-01,E01003623,High,1
2016-08-01,E01003625,High,4
2016-08-01,E01003626,Medium,3
2016-08-01,E01003627,High,2
2016-08-01,E01003629,Medium,2
2016-08-01,E01003630,High,4
2016-08-01,E01003631,High,8
2016-08-01,E01003632,Medium,3
2016-08-01,E01003633,Very High,8
2016-08-01,E01003634,High,3
2016-08-01,E01003635,Medium,3
2016-08-01,E01003636,High,1
2016-08-01,E01003637,Medium,1
2016-08-01,E01003638,Low,2
2016-08-01,E01003639,Low,2
2016-08-01,E01003640,Low,3
2016-08-01,E01003641,Low,5
2016-08-01,E01003643,Very Low,1
2016-08-01,E01003644,Very Low,1
2016-08-01,E01003645,Low,3
2016-08-01,E01003646,Very Low,5
2016-08-01,E01003647,Very Low,1
2016-08-01,E01003649,Very Low,2
2016-08-01,E01003650,Low,2
2016-08-01,E01003651,Very Low,3
2016-08-01,E01003652,Very Low,1
2016-08-01,E01003653,Low,4
2016-08-01,E01003654,Low,4
2016-08-01,E01003655,Very Low,1
2016-08-01,E01003656,High,3
2016-08-01,E01003657,Very Low,3
2016-08-01,E01003658,Medium,4
2016-08-01,E01003659,Very Low,1
2016-08-01,E01003662,Low,4
2016-08-01,E01003663,Low,1
2016-08-01,E01003664,Low,2
2016-08-01,E01003665,Very Low,1
2016-08-01,E01003666,Low,12
2016-08-01,E01003668,Very Low,5
2016-08-01,E01003669,Very Low,2
2016-08-01,E01003670,Very Low,1
2016-08-01,E01003672,Low,1
2016-08-01,E01003673,Very Low,1
2016-08-01,E01003674,Very Low,8
2016-08-01,E01003675,Low,3
2016-08-01,E01003676,Very Low,3
2016-08-01,E01003677,Very Low,3
2016-08-01,E01003678,Very Low,1
2016-08-01,E01003679,Very Low,1
2016-08-01,E01003680,Very Low,2
2016-08-01,E01003681,Low,6
2016-08-01,E01003683,Low,2
2016-08-01,E01003685,Medium,5
2016-08-01,E01003686,Medium,5
2016-08-01,E01003688,Medium,3
2016-08-01,E01003689,High,13
2016-08-01,E01003690,Low,5
2016-08-01,E01003691,Very Low,1
2016-08-01,E01003692,Low,1
2016-08-01,E01003693,Low,7
2016-08-01,E01003694,Low,3
2016-08-01,E01003695,Medium,3
2016-08-01,E01003696,Very Low,1
2016-08-01,E01003697,Low,2
2016-08-01,E01003698,Low,3
2016-08-01,E01003699,Very Low,2
2016-08-01,E01003700,Low,1
2016-08-01,E01003701,Low,1
2016-08-01,E01003702,Low,5
2016-08-01,E01003703,Low,5
2016-08-01,E01003704,Low,2
2016-08-01,E01003705,Low,8
2016-08-01,E01003706,Low,2
2016-08-01,E01003707,Low,2
2016-08-01,E01003708,High,3
2016-08-01,E01003709,Very Low,1
2016-08-01,E01003710,Very Low,4
2016-08-01,E01003711,Low,5
2016-08-01,E01003712,Very High,2
2016-08-01,E01003713,Low,3
2016-08-01,E01003714,Low,5
2016-08-01,E01003715,Low,1
2016-08-01,E01003716,Medium,3
2016-08-01,E01003718,Low,4
2016-08-01,E01003719,Medium,6
2016-08-01,E01003720,High,2
2016-08-01,E01003721,Low,1
2016-08-01,E01003722,Medium,2
2016-08-01,E01003723,High,5
2016-08-01,E01003724,Low,1
2016-08-01,E01003725,Medium,3
2016-08-01,E01003726,High,4
2016-08-01,E01003727,High,4
2016-08-01,E01003728,High,8
2016-08-01,E01003729,High,8
2016-08-01,E01003730,Medium,1
2016-08-01,E01003731,Medium,2
2016-08-01,E01003732,Very High,3
2016-08-01,E01003733,Medium,3
2016-08-01,E01003734,Medium,8
2016-08-01,E01003735,Very High,6
2016-08-01,E01003736,Medium,6
2016-08-01,E01003737,Low,1
2016-08-01,E01003739,Low,2
2016-08-01,E01003740,Low,1
2016-08-01,E01003741,Low,2
2016-08-01,E01003742,Low,5
2016-08-01,E01003743,Low,1
2016-08-01,E01003745,Very Low,2
2016-08-01,E01003746,Very Low,2
2016-08-01,E01003748,Very Low,2
2016-08-01,E01003750,Very Low,1
2016-08-01,E01003752,Very Low,6
2016-08-01,E01003753,Very Low,4
2016-08-01,E01003754,Very Low,2
2016-08-01,E01003755,Low,5
2016-08-01,E01003756,Low,4
2016-08-01,E01003757,Low,1
2016-08-01,E01003758,Medium,4
2016-08-01,E01003761,Very High,2
2016-08-01,E01003762,Very Low,3
2016-08-01,E01003763,Very Low,1
2016-08-01,E01003764,Very Low,1
2016-08-01,E01003765,Very Low,7
2016-08-01,E01003766,Low,1
